#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,bandwidthUnit,destinationHost,deviceId,endTime,iperf3Protocol,iperfRole,jobUUID,metricType,metricUUID,sourceHost,startTime
,,44,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T21:04:09.541181366Z,64,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T21:04:09.481005821Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,ca7b5410-7cbe-4886-8228-ba21a16a13dd,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T21:04:03.896578906Z
,,45,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T21:04:09.541181366Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T21:04:09.481005821Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,ca7b5410-7cbe-4886-8228-ba21a16a13dd,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T21:04:03.896578906Z
,,46,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T22:04:09.600476682Z,63.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T22:04:09.486192009Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,7679a420-b6d6-4b81-b8c1-cbeb4d38ea15,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T22:04:03.896496165Z
,,47,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T22:04:09.600476682Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T22:04:09.486192009Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,7679a420-b6d6-4b81-b8c1-cbeb4d38ea15,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T22:04:03.896496165Z
,,48,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T23:04:09.596235496Z,64,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T23:04:09.489124302Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,89866494-3c98-4783-a4c6-2b27b95191e7,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T23:04:03.896583306Z
,,49,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T23:04:09.596235496Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T23:04:09.489124302Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,89866494-3c98-4783-a4c6-2b27b95191e7,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T23:04:03.896583306Z
,,50,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T00:04:09.612049793Z,63.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T00:04:09.488025926Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,29ed1cde-14e3-4af4-9c5c-09e58385a24b,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T00:04:03.896562491Z
,,51,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T00:04:09.612049793Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T00:04:09.488025926Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,29ed1cde-14e3-4af4-9c5c-09e58385a24b,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T00:04:03.896562491Z
,,52,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T01:04:09.54584591Z,63.7,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T01:04:09.486941888Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,37a48621-749a-45d5-b215-2343995a06f7,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T01:04:03.896545399Z
,,53,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T01:04:09.54584591Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T01:04:09.486941888Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,37a48621-749a-45d5-b215-2343995a06f7,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T01:04:03.896545399Z
,,54,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T02:04:09.592648272Z,64,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T02:04:09.486668421Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,eddfb0e6-29ba-45d5-b0eb-76214125df88,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T02:04:03.896601555Z
,,55,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T02:04:09.592648272Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T02:04:09.486668421Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,eddfb0e6-29ba-45d5-b0eb-76214125df88,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T02:04:03.896601555Z
,,56,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T03:04:09.618658579Z,64,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T03:04:09.492530301Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,db61986b-5162-4a74-876d-d04ef86bd8c9,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T03:04:03.896419437Z
,,57,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T03:04:09.618658579Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T03:04:09.492530301Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,db61986b-5162-4a74-876d-d04ef86bd8c9,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T03:04:03.896419437Z
,,58,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T04:04:09.542655543Z,63.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T04:04:09.481935192Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,09b472a3-33a7-4faa-b6fc-beb8ca68a871,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T04:04:03.896511212Z
,,59,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T04:04:09.542655543Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T04:04:09.481935192Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,09b472a3-33a7-4faa-b6fc-beb8ca68a871,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T04:04:03.896511212Z
,,60,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T05:04:09.620368644Z,63.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T05:04:09.529733065Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,879ce4af-94ea-4926-a5d0-82c028c27801,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T05:04:03.896592551Z
,,61,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T05:04:09.620368644Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T05:04:09.529733065Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,879ce4af-94ea-4926-a5d0-82c028c27801,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T05:04:03.896592551Z
,,62,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T06:04:09.593124236Z,63.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T06:04:09.479902692Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,f7314527-d6ec-4e51-8220-029987307f9b,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T06:04:03.896629438Z
,,63,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T06:04:09.593124236Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T06:04:09.479902692Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,f7314527-d6ec-4e51-8220-029987307f9b,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T06:04:03.896629438Z
,,64,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T07:04:09.540094211Z,64,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T07:04:09.482078241Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,77682be5-1253-40f2-a5e7-d5516322b0cf,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T07:04:03.896483535Z
,,65,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T07:04:09.540094211Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T07:04:09.482078241Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,77682be5-1253-40f2-a5e7-d5516322b0cf,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T07:04:03.896483535Z
,,66,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T08:04:09.564068814Z,63.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T08:04:09.480973194Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,2f65d22b-68ca-4b49-ba40-b6c96ee93a73,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T08:04:03.896554749Z
,,67,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T08:04:09.564068814Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T08:04:09.480973194Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,2f65d22b-68ca-4b49-ba40-b6c96ee93a73,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T08:04:03.896554749Z
,,68,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T09:04:09.540949656Z,63.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T09:04:09.479385356Z,TCP,RECEIVER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,90b5877c-b5bf-4eed-affd-28fb3615cf20,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T09:04:03.896639099Z
,,69,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-05T09:04:09.540949656Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T09:04:09.479385356Z,TCP,SENDER,c6cee236-c842-4d84-99e5-67d3f469ac75,TCP_BW,90b5877c-b5bf-4eed-affd-28fb3615cf20,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T09:04:03.896639099Z
,,70,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-03T23:02:07.820075837Z,64.7,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T23:02:07.768460453Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,cd86d97c-b44b-40f6-a1e2-94df26328ab0,h5138.pi.uni-bamberg.de,2024-04-03T23:02:02.584303580Z
,,71,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-03T23:02:07.820075837Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T23:02:07.768460453Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,cd86d97c-b44b-40f6-a1e2-94df26328ab0,h5138.pi.uni-bamberg.de,2024-04-03T23:02:02.584303580Z
,,72,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T00:02:07.771277466Z,64.6,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T00:02:07.722547131Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,60c0e915-07e3-4c36-a5a2-b1b5d78f5bef,h5138.pi.uni-bamberg.de,2024-04-04T00:02:02.584407529Z
,,73,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T00:02:07.771277466Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T00:02:07.722547131Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,60c0e915-07e3-4c36-a5a2-b1b5d78f5bef,h5138.pi.uni-bamberg.de,2024-04-04T00:02:02.584407529Z
,,74,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T01:02:07.764549437Z,64.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T01:02:07.720887698Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,5c593c69-197c-4fca-879c-b4bb8db11b9f,h5138.pi.uni-bamberg.de,2024-04-04T01:02:02.584297446Z
,,75,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T01:02:07.764549437Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T01:02:07.720887698Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,5c593c69-197c-4fca-879c-b4bb8db11b9f,h5138.pi.uni-bamberg.de,2024-04-04T01:02:02.584297446Z
,,76,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T02:02:07.811439884Z,64.5,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T02:02:07.765487711Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,751ec441-48e8-4b3f-a3b3-9dd626e71e7e,h5138.pi.uni-bamberg.de,2024-04-04T02:02:02.584253206Z
,,77,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T02:02:07.811439884Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T02:02:07.765487711Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,751ec441-48e8-4b3f-a3b3-9dd626e71e7e,h5138.pi.uni-bamberg.de,2024-04-04T02:02:02.584253206Z
,,78,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T03:02:07.824194268Z,64.5,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T03:02:07.766537693Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,13bc6ee6-ec7b-450c-b9b5-6159866d5327,h5138.pi.uni-bamberg.de,2024-04-04T03:02:02.584243300Z
,,79,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T03:02:07.824194268Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T03:02:07.766537693Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,13bc6ee6-ec7b-450c-b9b5-6159866d5327,h5138.pi.uni-bamberg.de,2024-04-04T03:02:02.584243300Z
,,80,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T04:02:07.808504463Z,64.5,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T04:02:07.764703626Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,66b2e261-2842-4cab-a990-1c124fef381b,h5138.pi.uni-bamberg.de,2024-04-04T04:02:02.584327495Z
,,81,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T04:02:07.808504463Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T04:02:07.764703626Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,66b2e261-2842-4cab-a990-1c124fef381b,h5138.pi.uni-bamberg.de,2024-04-04T04:02:02.584327495Z
,,82,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T05:02:07.762999356Z,64.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T05:02:07.720004737Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,15819bdc-f41a-4a69-b160-83c3ce541f02,h5138.pi.uni-bamberg.de,2024-04-04T05:02:02.584330177Z
,,83,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T05:02:07.762999356Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T05:02:07.720004737Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,15819bdc-f41a-4a69-b160-83c3ce541f02,h5138.pi.uni-bamberg.de,2024-04-04T05:02:02.584330177Z
,,84,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T06:02:07.815271744Z,64.7,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T06:02:07.763840236Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,f8ca7dbc-685e-40f4-bdb4-b6e3666623eb,h5138.pi.uni-bamberg.de,2024-04-04T06:02:02.584292309Z
,,85,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T06:02:07.815271744Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T06:02:07.763840236Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,f8ca7dbc-685e-40f4-bdb4-b6e3666623eb,h5138.pi.uni-bamberg.de,2024-04-04T06:02:02.584292309Z
,,86,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T07:02:07.762005375Z,64.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T07:02:07.722776963Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,b30cc8c6-045d-4315-90c7-8fc2186edd60,h5138.pi.uni-bamberg.de,2024-04-04T07:02:02.584302910Z
,,87,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T07:02:07.762005375Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T07:02:07.722776963Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,b30cc8c6-045d-4315-90c7-8fc2186edd60,h5138.pi.uni-bamberg.de,2024-04-04T07:02:02.584302910Z
,,88,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T08:02:07.773793412Z,52.6,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T08:02:07.727081009Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,e4b7b4bc-5222-40f5-8464-b68fc62c4ee2,h5138.pi.uni-bamberg.de,2024-04-04T08:02:02.584338823Z
,,89,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T08:02:07.773793412Z,53.5,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T08:02:07.727081009Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,e4b7b4bc-5222-40f5-8464-b68fc62c4ee2,h5138.pi.uni-bamberg.de,2024-04-04T08:02:02.584338823Z
,,90,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T09:02:07.762151934Z,64.8,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T09:02:07.721865175Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,4a65eca1-74f6-4ff8-b89e-7cc008cf83ed,h5138.pi.uni-bamberg.de,2024-04-04T09:02:02.584342248Z
,,91,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T09:02:07.762151934Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T09:02:07.721865175Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,4a65eca1-74f6-4ff8-b89e-7cc008cf83ed,h5138.pi.uni-bamberg.de,2024-04-04T09:02:02.584342248Z
,,92,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T10:02:07.765246091Z,64.6,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T10:02:07.722005434Z,TCP,RECEIVER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,2b26ad7c-a3e8-4018-8b6c-db1fbafc757f,h5138.pi.uni-bamberg.de,2024-04-04T10:02:02.584341697Z
,,93,2024-03-06T09:06:25.890737024Z,2024-04-05T09:06:25.890737024Z,2024-04-04T10:02:07.765246091Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T10:02:07.722005434Z,TCP,SENDER,8c9f0766-1b51-43dd-be78-72430802fa4c,TCP_BW,2b26ad7c-a3e8-4018-8b6c-db1fbafc757f,h5138.pi.uni-bamberg.de,2024-04-04T10:02:02.584341697Z
