#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,bandwidthUnit,destinationHost,deviceId,endTime,iperf3Protocol,iperfRole,jobUUID,metricType,metricUUID,sourceHost,startTime
,,194,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T04:09:57.027779223Z,64,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T04:09:56.982263933Z,UDP,RECEIVER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,e0c3f08b-d6ec-4f94-b0ae-d91054c6942a,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T04:09:51.481106627Z
,,195,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T04:09:57.027779223Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T04:09:56.982263933Z,UDP,SENDER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,e0c3f08b-d6ec-4f94-b0ae-d91054c6942a,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T04:09:51.481106627Z
,,196,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T05:09:57.025879218Z,64,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T05:09:56.980704862Z,UDP,RECEIVER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,dd0b0b21-7533-469a-86fa-fae0f1dc8667,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T05:09:51.481062408Z
,,197,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T05:09:57.025879218Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T05:09:56.980704862Z,UDP,SENDER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,dd0b0b21-7533-469a-86fa-fae0f1dc8667,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T05:09:51.481062408Z
,,198,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T06:09:57.034012304Z,64,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T06:09:56.989253268Z,UDP,RECEIVER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,7955f461-7f75-41d5-a5e5-cd3858c36c17,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T06:09:51.480936868Z
,,199,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T06:09:57.034012304Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T06:09:56.989253268Z,UDP,SENDER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,7955f461-7f75-41d5-a5e5-cd3858c36c17,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T06:09:51.480936868Z
,,200,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T07:09:57.024527972Z,64,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T07:09:56.978892267Z,UDP,RECEIVER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,b40954a9-a589-44f7-9987-0c692e150c7e,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T07:09:51.480953752Z
,,201,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T07:09:57.024527972Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T07:09:56.978892267Z,UDP,SENDER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,b40954a9-a589-44f7-9987-0c692e150c7e,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T07:09:51.480953752Z
,,202,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T08:09:57.032224202Z,64,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T08:09:56.988274863Z,UDP,RECEIVER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,e64faeed-60d6-45be-bd7f-9397e0286fb8,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T08:09:51.480874263Z
,,203,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-05T08:09:57.032224202Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2975e5e7-58bc-4ffe-ba8b-58b795431321,2024-04-05T08:09:56.988274863Z,UDP,SENDER,5bfdd74d-7773-4406-ab17-2684d1720abd,UDP_BW,e64faeed-60d6-45be-bd7f-9397e0286fb8,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,2024-04-05T08:09:51.480874263Z
,,204,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-03T23:10:27.50508639Z,63.7,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-03T23:10:27.451304381Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,057a2277-bf4f-4797-844c-d2840a3a93cb,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-03T23:10:21.835912691Z
,,205,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-03T23:10:27.50508639Z,64.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-03T23:10:27.451304381Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,057a2277-bf4f-4797-844c-d2840a3a93cb,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-03T23:10:21.835912691Z
,,206,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T00:10:27.440102254Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T00:10:27.390552642Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,957799f9-3e8e-4d82-a067-6121aa129b65,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T00:10:21.835913930Z
,,207,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T00:10:27.440102254Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T00:10:27.390552642Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,957799f9-3e8e-4d82-a067-6121aa129b65,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T00:10:21.835913930Z
,,208,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T01:10:27.411884265Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T01:10:27.360585004Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,c9243ae1-a161-42ad-9c31-97416aab92da,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T01:10:21.835825355Z
,,209,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T01:10:27.411884265Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T01:10:27.360585004Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,c9243ae1-a161-42ad-9c31-97416aab92da,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T01:10:21.835825355Z
,,210,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T02:10:27.444463206Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T02:10:27.391986006Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,d8f4fc4b-90f6-46ed-9dc2-023f94516e04,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T02:10:21.835964789Z
,,211,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T02:10:27.444463206Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T02:10:27.391986006Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,d8f4fc4b-90f6-46ed-9dc2-023f94516e04,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T02:10:21.835964789Z
,,212,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T03:10:27.441200219Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T03:10:27.393312928Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,81eaadc7-425f-4ae5-8c49-88bee7e51e21,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T03:10:21.835960762Z
,,213,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T03:10:27.441200219Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T03:10:27.393312928Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,81eaadc7-425f-4ae5-8c49-88bee7e51e21,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T03:10:21.835960762Z
,,214,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T04:10:27.436503897Z,63.8,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T04:10:27.387290460Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,b1f097af-464d-485c-a6e8-02638a4ec8d6,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T04:10:21.835845003Z
,,215,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T04:10:27.436503897Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T04:10:27.387290460Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,b1f097af-464d-485c-a6e8-02638a4ec8d6,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T04:10:21.835845003Z
,,216,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T05:10:27.433395299Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T05:10:27.389788818Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,437ead00-185a-49c5-8589-344ec9bfb444,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T05:10:21.835833907Z
,,217,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T05:10:27.433395299Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T05:10:27.389788818Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,437ead00-185a-49c5-8589-344ec9bfb444,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T05:10:21.835833907Z
,,218,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T06:10:27.431956086Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T06:10:27.381633755Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,18cc3b78-e21b-4ea9-ab32-d46d7485917a,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T06:10:21.835946919Z
,,219,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T06:10:27.431956086Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T06:10:27.381633755Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,18cc3b78-e21b-4ea9-ab32-d46d7485917a,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T06:10:21.835946919Z
,,220,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T07:10:27.419513405Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T07:10:27.374338443Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,22e72b6f-9a4f-4895-8c48-5769abdbf1d8,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T07:10:21.835829545Z
,,221,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T07:10:27.419513405Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T07:10:27.374338443Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,22e72b6f-9a4f-4895-8c48-5769abdbf1d8,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T07:10:21.835829545Z
,,222,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T08:10:27.416403037Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T08:10:27.363730002Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,c58eb8f9-557b-4d93-80e7-46617ed1bce0,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T08:10:21.836013940Z
,,223,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T08:10:27.416403037Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T08:10:27.363730002Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,c58eb8f9-557b-4d93-80e7-46617ed1bce0,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T08:10:21.836013940Z
,,224,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T09:10:27.423011372Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T09:10:27.378094281Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,9de285b3-1d17-4531-8c5c-32b3db3bf956,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T09:10:21.835901684Z
,,225,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T09:10:27.423011372Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T09:10:27.378094281Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,9de285b3-1d17-4531-8c5c-32b3db3bf956,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T09:10:21.835901684Z
,,226,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T10:10:27.428525553Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T10:10:27.376588102Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,647f1c4e-df3f-4228-8ccc-f9f74640e79a,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T10:10:21.835953296Z
,,227,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T10:10:27.428525553Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T10:10:27.376588102Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,647f1c4e-df3f-4228-8ccc-f9f74640e79a,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T10:10:21.835953296Z
,,228,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T11:10:27.416654773Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T11:10:27.372221801Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,46c942c0-452a-4a3f-87bf-c3f6fbb8f947,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T11:10:21.835958153Z
,,229,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T11:10:27.416654773Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T11:10:27.372221801Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,46c942c0-452a-4a3f-87bf-c3f6fbb8f947,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T11:10:21.835958153Z
,,230,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T12:10:27.442354623Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T12:10:27.395596354Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,0caae8f4-8431-46d9-85b4-b0e296628ea1,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T12:10:21.835844480Z
,,231,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T12:10:27.442354623Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T12:10:27.395596354Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,0caae8f4-8431-46d9-85b4-b0e296628ea1,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T12:10:21.835844480Z
,,232,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T13:10:27.420294763Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T13:10:27.374320314Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,b92da9df-f629-4277-9b80-26d1ad3ae2da,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T13:10:21.835912314Z
,,233,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T13:10:27.420294763Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T13:10:27.374320314Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,b92da9df-f629-4277-9b80-26d1ad3ae2da,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T13:10:21.835912314Z
,,234,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T14:10:27.440888103Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T14:10:27.391125672Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,6f31327c-cbbf-446b-9604-317c264501d1,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T14:10:21.835816670Z
,,235,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T14:10:27.440888103Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T14:10:27.391125672Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,6f31327c-cbbf-446b-9604-317c264501d1,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T14:10:21.835816670Z
,,236,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T15:10:27.419738956Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T15:10:27.372793009Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,eda7636b-8fc4-476e-a446-e75e5408224b,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T15:10:21.835967253Z
,,237,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T15:10:27.419738956Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T15:10:27.372793009Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,eda7636b-8fc4-476e-a446-e75e5408224b,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T15:10:21.835967253Z
,,238,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T16:10:27.422617769Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T16:10:27.373856341Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,be6ffa9d-d462-4c63-a9f1-4f2fc5eb47fe,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T16:10:21.835901370Z
,,239,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T16:10:27.422617769Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T16:10:27.373856341Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,be6ffa9d-d462-4c63-a9f1-4f2fc5eb47fe,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T16:10:21.835901370Z
,,240,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T17:10:27.438141102Z,63.9,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T17:10:27.394286660Z,UDP,RECEIVER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,c2b75be7-f8bc-4f18-9b62-04fa6fba2b3a,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T17:10:21.835903636Z
,,241,2024-03-06T09:06:25.923525942Z,2024-04-05T09:06:25.923525942Z,2024-04-04T17:10:27.438141102Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-cc15023803.eastus.cloudapp.azure.com,8fa971ea-5ed3-48bc-8d3b-dc5cc977c2be,2024-04-04T17:10:27.394286660Z,UDP,SENDER,d3470660-0ad6-4eb0-8dc2-edda8a0d49ec,UDP_BW,c2b75be7-f8bc-4f18-9b62-04fa6fba2b3a,pulceo-node-de55018079.germanywestcentral.cloudapp.azure.com,2024-04-04T17:10:21.835903636Z
