#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,destinationHost,deviceId,endTime,jobUUID,metricType,metricUUID,sourceHost,startTime
,,211,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T00:02:07.888009648Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T00:02:07.828767453Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,80f53940-1fe3-401c-a6c2-425add4cb45a,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T00:01:58.715451067Z
,,212,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T01:02:07.886553563Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T01:02:07.826433050Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,1939501c-5b1c-44f7-b8fc-6de474ce07cc,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T01:01:58.715487732Z
,,213,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T02:02:07.899895789Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T02:02:07.839944367Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,4324f8e0-5be8-4efa-83b7-8a535cf09b69,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T02:01:58.715424149Z
,,214,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T03:02:07.87253112Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T03:02:07.812260795Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,e39704df-e8e1-4592-9547-2ad887bc1620,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T03:01:58.715353054Z
,,215,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T04:02:07.884423054Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T04:02:07.826792093Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,e6565e52-5e4c-49a7-9ee8-d22c73dcb682,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T04:01:58.715377420Z
,,216,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T05:02:07.889298785Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T05:02:07.832500921Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,63c317a1-9545-4acb-81a8-afe2b881a6a9,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T05:01:58.715336311Z
,,217,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T06:02:07.909927452Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T06:02:07.833059243Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,c238402d-6c8f-4b4e-8795-7f7e6e422d9a,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T06:01:58.715374900Z
,,218,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T07:02:07.869945859Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T07:02:07.814014546Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,9753504e-182d-48a6-a577-6a58b5071f93,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T07:01:58.715377591Z
,,219,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T08:02:07.889317011Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T08:02:07.828746880Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,5a50581d-96a4-486b-9e97-b4fddf2ccd31,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T08:01:58.715456218Z
,,220,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T09:02:07.891470441Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T09:02:07.834223922Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,1268899f-8f1b-4539-b940-ebd39624a0d8,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T09:01:58.715362475Z
,,221,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T10:02:07.888776079Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T10:02:07.828513119Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,f2d8a373-7b6a-43be-b16d-f9476a420bcb,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T10:01:58.715459591Z
,,222,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T11:02:07.887888313Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T11:02:07.827754111Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,d408ce36-3214-48c6-a8b5-6e2e9c75ce91,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T11:01:58.715385626Z
,,223,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T12:02:07.888676734Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T12:02:07.830101773Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,71980a90-6cd9-498c-b366-5149b89c9c4d,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T12:01:58.715365200Z
,,224,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T13:02:07.889215581Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T13:02:07.830640992Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,96fd84c8-025a-42d7-b5ee-6e357e987aa1,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T13:01:58.715369524Z
,,225,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T14:02:07.873262617Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T14:02:07.813327514Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,a7dba5e8-70c3-466d-b890-daff7ca25d87,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T14:01:58.718326196Z
,,226,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T15:02:07.884633476Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T15:02:07.825457198Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,957abf0a-7a38-4d33-9127-28ddb4a26738,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T15:01:58.715379088Z
,,227,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T16:02:07.883561748Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T16:02:07.826308342Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,d196ca78-060c-48c8-8fc8-584efc949f67,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T16:01:58.715358737Z
,,228,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T17:02:07.897974991Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T17:02:07.839271748Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,1a6740ac-f6c6-48b3-8b14-e348c9e2f40c,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T17:01:58.715368621Z
,,229,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T18:02:07.903416281Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T18:02:07.842933745Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,e691d781-ffa9-4d60-ac36-c95bd7a97e82,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T18:01:58.715407222Z
,,230,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T19:02:07.884687724Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T19:02:07.826609314Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,9c90b587-f1f2-49f2-b4a6-5dbb6bfa3c67,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T19:01:58.715380642Z
,,231,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T20:02:07.892118455Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T20:02:07.830628082Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,0df38a4c-b10a-4919-bd92-ebf231911e88,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T20:01:58.715410673Z
,,232,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T21:02:07.878714138Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T21:02:07.818407245Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,fe5b366b-9896-4579-baae-f88a1a4f412e,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T21:01:58.715370696Z
,,233,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T22:02:07.877080109Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T22:02:07.816955954Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,1ab8b010-a70a-4aaa-9cc4-6d6b24088c19,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T22:01:58.715568870Z
,,234,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T23:02:07.921068071Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-04T23:02:07.818227905Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,990b5186-f906-465e-8d12-7c37db044f5a,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-04T23:01:58.715389747Z
,,235,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T00:02:07.942684397Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T00:02:07.882639173Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,e5f5cf16-af6c-4e72-a0e5-05e501d4a46e,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T00:01:58.715418311Z
,,236,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T01:02:07.884160716Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T01:02:07.824945537Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,b2a58c83-d126-4bd0-bdb6-e9911f97e5d0,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T01:01:58.715362081Z
,,237,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T02:02:07.882261546Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T02:02:07.824807838Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,fd561ec9-8609-4dea-ab64-07753fa4f700,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T02:01:58.715395262Z
,,238,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T03:02:07.882599187Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T03:02:07.824675339Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,3b27a517-f884-4806-8d37-b3b2b7efa949,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T03:01:58.715386Z
,,239,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T04:02:07.888529464Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T04:02:07.828103478Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,ef79380d-230c-4f77-a12c-89f18ee9e2c1,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T04:01:58.715380576Z
,,240,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T05:02:07.884100851Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T05:02:07.825507782Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,c575cd57-caf4-4876-bb54-41ce580a5c62,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T05:01:58.715388785Z
,,241,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T06:02:07.88422796Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T06:02:07.825675038Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,d389089d-13c8-4df9-8a74-8ddd7fa9a2d1,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T06:01:58.715376031Z
,,242,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T07:02:07.871826548Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T07:02:07.813806363Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,963a387b-6a6b-4749-8fdf-5165801a553b,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T07:01:58.715355698Z
,,243,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T08:02:07.885673112Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T08:02:07.827234942Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,132d475b-1c6b-4308-9898-11f0ad5804e8,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T08:01:58.715358085Z
,,244,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-05T09:02:07.887646353Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,0360b064-f433-4efd-aee1-5d9ae167f4d3,2024-04-05T09:02:07.826165433Z,3e97535c-cb1a-422b-b9dd-50caebec34de,ICMP_RTT,94c3e760-6840-47c7-85b8-25103a2393e8,pulceo-node-cc15023803.eastus.cloudapp.azure.com,2024-04-05T09:01:58.715400351Z
,,245,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-03T23:02:07.224221342Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T23:02:07.172298668Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,dc156316-868f-4902-a918-5a5f44122362,h5138.pi.uni-bamberg.de,2024-04-03T23:01:58.070425419Z
,,246,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T00:02:07.181794205Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T00:02:07.133007589Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,dcb2d496-9789-443c-8f70-f4728f044eb8,h5138.pi.uni-bamberg.de,2024-04-04T00:01:58.070581068Z
,,247,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T01:02:07.175702153Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T01:02:07.132285652Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,4d369139-2dab-444d-a8ad-90d40d64d80f,h5138.pi.uni-bamberg.de,2024-04-04T01:01:58.070469603Z
,,248,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T02:02:07.188474557Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T02:02:07.142193218Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,10d16914-86a3-48ba-8979-e1f95c2dd8d7,h5138.pi.uni-bamberg.de,2024-04-04T02:01:58.070484578Z
,,249,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T03:02:07.188404076Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T03:02:07.142961159Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,cb4e4ded-1127-4645-b934-072831d974f8,h5138.pi.uni-bamberg.de,2024-04-04T03:01:58.070513990Z
,,250,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T04:02:07.184855948Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T04:02:07.144111115Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,e58e3b4b-91a7-46c3-be76-6b9833d5278f,h5138.pi.uni-bamberg.de,2024-04-04T04:01:58.070494282Z
,,251,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T05:02:07.153431556Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T05:02:07.111221880Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,41eebb47-b4ce-4bae-97e0-2884fbb13391,h5138.pi.uni-bamberg.de,2024-04-04T05:01:58.070582717Z
,,252,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T06:02:10.877373627Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T06:02:10.830869853Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,595a1445-1d05-47f3-ae9c-a5dea30b3866,h5138.pi.uni-bamberg.de,2024-04-04T06:01:58.070467711Z
,,253,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T07:02:07.181562806Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T07:02:07.142685690Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,970b0225-59d3-44b2-b3c0-6761093ec85c,h5138.pi.uni-bamberg.de,2024-04-04T07:01:58.070533111Z
,,254,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T08:02:07.179473441Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T08:02:07.132998482Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,369debe3-a2f6-461a-8025-caf29c148dfc,h5138.pi.uni-bamberg.de,2024-04-04T08:01:58.070527806Z
,,255,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T09:02:07.184617589Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T09:02:07.144732959Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,28a609fd-3816-4a08-ba9c-aa73ba4d2695,h5138.pi.uni-bamberg.de,2024-04-04T09:01:58.070505932Z
,,256,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T10:02:07.154319811Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T10:02:07.111081416Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,32f155e1-b349-49dd-b71e-35a3a8cb289a,h5138.pi.uni-bamberg.de,2024-04-04T10:01:58.070474415Z
,,257,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T11:02:07.28980347Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T11:02:07.220191211Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,f97f1c2a-66a7-4190-8206-68c41c0c7af4,h5138.pi.uni-bamberg.de,2024-04-04T11:01:58.070485509Z
,,258,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T12:02:07.177463157Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T12:02:07.136333685Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,3a570384-5742-47b1-b2f1-d51cd5409731,h5138.pi.uni-bamberg.de,2024-04-04T12:01:58.070465699Z
,,259,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T13:02:07.208562048Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T13:02:07.162656788Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,13cece3e-a640-499c-a153-ec1a3257d233,h5138.pi.uni-bamberg.de,2024-04-04T13:01:58.070511234Z
,,260,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T14:02:07.186679323Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T14:02:07.143833687Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,4da2374e-4f4f-451d-b2e6-a612e2811156,h5138.pi.uni-bamberg.de,2024-04-04T14:01:58.070529449Z
,,261,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T15:02:07.21478762Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T15:02:07.170372277Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,ff7bff02-857b-4ded-98dc-cc48da20edd8,h5138.pi.uni-bamberg.de,2024-04-04T15:01:58.070531893Z
,,262,2024-03-06T09:06:25.604468832Z,2024-04-05T09:06:25.604468832Z,2024-04-04T16:02:07.227607991Z,10,packetsReceived,ICMP_RTT,pulceo-node-16e5021250.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-04T16:02:07.183539189Z,f6094dde-bc86-4d39-8a00-ac6a3c1b52dc,ICMP_RTT,2237dbb4-68cd-436c-bff0-623344f8c661,h5138.pi.uni-bamberg.de,2024-04-04T16:01:58.070494081Z
