#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,bandwidthUnit,destinationHost,deviceId,endTime,iperf3Protocol,iperfRole,jobUUID,metricType,metricUUID,sourceHost,startTime
,,355,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T16:35:47.039771419Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T16:35:46.995594857Z,UDP,SENDER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,bcc61f88-1ad0-4014-ac21-c5c84dd6ee2c,h5138.pi.uni-bamberg.de,2024-04-03T16:35:41.779378814Z
,,356,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T17:35:46.972895006Z,0.028,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T17:35:46.929566980Z,UDP,RECEIVER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,85dda21d-a374-43fe-bb60-bb1b636d1725,h5138.pi.uni-bamberg.de,2024-04-03T17:35:41.779410150Z
,,357,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T17:35:46.972895006Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T17:35:46.929566980Z,UDP,SENDER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,85dda21d-a374-43fe-bb60-bb1b636d1725,h5138.pi.uni-bamberg.de,2024-04-03T17:35:41.779410150Z
,,358,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T18:35:47.022503626Z,0.03,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T18:35:46.975396544Z,UDP,RECEIVER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,b6a87f73-d457-4e53-9ceb-446abb4148e2,h5138.pi.uni-bamberg.de,2024-04-03T18:35:41.779452357Z
,,359,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T18:35:47.022503626Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T18:35:46.975396544Z,UDP,SENDER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,b6a87f73-d457-4e53-9ceb-446abb4148e2,h5138.pi.uni-bamberg.de,2024-04-03T18:35:41.779452357Z
,,360,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T19:35:46.961784326Z,0.038,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T19:35:46.917476844Z,UDP,RECEIVER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,750304b1-5bd6-4ab2-a544-18efd40e29ea,h5138.pi.uni-bamberg.de,2024-04-03T19:35:41.779370555Z
,,361,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T19:35:46.961784326Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T19:35:46.917476844Z,UDP,SENDER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,750304b1-5bd6-4ab2-a544-18efd40e29ea,h5138.pi.uni-bamberg.de,2024-04-03T19:35:41.779370555Z
,,362,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T20:35:47.032321953Z,0.045,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T20:35:46.986736452Z,UDP,RECEIVER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,c873744f-c6a3-4885-bab3-19e46f3b0df6,h5138.pi.uni-bamberg.de,2024-04-03T20:35:41.779600343Z
,,363,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T20:35:47.032321953Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T20:35:46.986736452Z,UDP,SENDER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,c873744f-c6a3-4885-bab3-19e46f3b0df6,h5138.pi.uni-bamberg.de,2024-04-03T20:35:41.779600343Z
,,364,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T21:35:47.005834124Z,0.038,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T21:35:46.963768261Z,UDP,RECEIVER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,a9192adc-eba9-4a23-8525-8978547ac0b3,h5138.pi.uni-bamberg.de,2024-04-03T21:35:41.779529174Z
,,365,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T21:35:47.005834124Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T21:35:46.963768261Z,UDP,SENDER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,a9192adc-eba9-4a23-8525-8978547ac0b3,h5138.pi.uni-bamberg.de,2024-04-03T21:35:41.779529174Z
,,366,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T22:35:46.971849654Z,0.014,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T22:35:46.922247774Z,UDP,RECEIVER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,dc30f7e8-b01d-449a-b938-4a05fc092d8a,h5138.pi.uni-bamberg.de,2024-04-03T22:35:41.779396363Z
,,367,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T22:35:46.971849654Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T22:35:46.922247774Z,UDP,SENDER,0d32268f-4a58-41a4-8678-4e73d7a7e5cc,UDP_BW,dc30f7e8-b01d-449a-b938-4a05fc092d8a,h5138.pi.uni-bamberg.de,2024-04-03T22:35:41.779396363Z
,,368,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-02T20:37:49.092273298Z,0.109,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T20:37:49.026008546Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,cd34561b-6e41-461c-9c58-aa8d6946ed31,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T20:37:43.488900775Z
,,369,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-02T20:37:49.092273298Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T20:37:49.026008546Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,cd34561b-6e41-461c-9c58-aa8d6946ed31,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T20:37:43.488900775Z
,,370,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-02T21:37:49.093763496Z,0.06,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T21:37:49.027263470Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,3da08c2a-1a87-4899-8890-14f76dbd2629,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T21:37:43.488680541Z
,,371,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-02T21:37:49.093763496Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T21:37:49.027263470Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,3da08c2a-1a87-4899-8890-14f76dbd2629,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T21:37:43.488680541Z
,,372,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-02T22:37:49.099380247Z,0.044,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T22:37:49.032291479Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,1e8ff5b4-1910-48c2-a11d-b7c78f84a85b,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T22:37:43.488414534Z
,,373,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-02T22:37:49.099380247Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T22:37:49.032291479Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,1e8ff5b4-1910-48c2-a11d-b7c78f84a85b,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T22:37:43.488414534Z
,,374,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-02T23:37:49.135222318Z,0.022,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T23:37:49.067295110Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,3d78cf58-a6e3-4b67-98d9-94b508119fff,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T23:37:43.488576276Z
,,375,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-02T23:37:49.135222318Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T23:37:49.067295110Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,3d78cf58-a6e3-4b67-98d9-94b508119fff,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T23:37:43.488576276Z
,,376,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T00:37:49.106853608Z,0.018,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T00:37:49.039314097Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,f39c3bdb-ecec-482b-8af7-bf88e163b4de,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T00:37:43.488591557Z
,,377,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T00:37:49.106853608Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T00:37:49.039314097Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,f39c3bdb-ecec-482b-8af7-bf88e163b4de,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T00:37:43.488591557Z
,,378,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T01:37:49.11305885Z,0.026,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T01:37:49.048281648Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,5b4a0dc1-e907-4172-b8bc-7cfc996499b7,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T01:37:43.488495644Z
,,379,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T01:37:49.11305885Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T01:37:49.048281648Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,5b4a0dc1-e907-4172-b8bc-7cfc996499b7,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T01:37:43.488495644Z
,,380,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T02:37:49.0990566Z,0.028,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T02:37:49.035065350Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,3ff26b61-1834-4fc7-8a68-1caf65830348,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T02:37:43.488535888Z
,,381,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T02:37:49.0990566Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T02:37:49.035065350Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,3ff26b61-1834-4fc7-8a68-1caf65830348,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T02:37:43.488535888Z
,,382,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T03:37:49.098836918Z,0.051,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T03:37:49.034727877Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,df0c8fc2-cf20-4d35-8180-20bbd1333d45,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T03:37:43.488516648Z
,,383,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T03:37:49.098836918Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T03:37:49.034727877Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,df0c8fc2-cf20-4d35-8180-20bbd1333d45,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T03:37:43.488516648Z
,,384,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T04:37:49.09558829Z,0.099,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T04:37:49.030091887Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,ee8eb1ef-a53b-44df-9768-a962dc3a391f,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T04:37:43.488543776Z
,,385,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T04:37:49.09558829Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T04:37:49.030091887Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,ee8eb1ef-a53b-44df-9768-a962dc3a391f,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T04:37:43.488543776Z
,,386,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T05:37:49.097405406Z,0.038,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T05:37:49.030744206Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,4a66cd04-18ae-495c-9a6e-feb349e6f9f6,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T05:37:43.488586573Z
,,387,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T05:37:49.097405406Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T05:37:49.030744206Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,4a66cd04-18ae-495c-9a6e-feb349e6f9f6,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T05:37:43.488586573Z
,,388,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T06:37:49.11046951Z,0.042,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T06:37:49.044726146Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,b98f7464-61c6-446a-869d-9a45805dd307,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T06:37:43.488434202Z
,,389,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T06:37:49.11046951Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T06:37:49.044726146Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,b98f7464-61c6-446a-869d-9a45805dd307,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T06:37:43.488434202Z
,,390,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T07:37:49.104256917Z,0.058,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T07:37:49.039567633Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,5b6bddc8-fd99-45fd-8d66-7f930159173e,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T07:37:43.488606653Z
,,391,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T07:37:49.104256917Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T07:37:49.039567633Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,5b6bddc8-fd99-45fd-8d66-7f930159173e,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T07:37:43.488606653Z
,,392,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T08:37:49.103583957Z,0.119,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T08:37:49.037615862Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,35ba2747-0270-4d40-9e2f-1b9b920c375a,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T08:37:43.488605816Z
,,393,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T08:37:49.103583957Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T08:37:49.037615862Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,35ba2747-0270-4d40-9e2f-1b9b920c375a,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T08:37:43.488605816Z
,,394,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T09:37:49.090494666Z,0.054,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T09:37:49.029701020Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,06ad9635-f74b-4195-85a6-15e517644ba1,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T09:37:43.488658085Z
,,395,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T09:37:49.090494666Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T09:37:49.029701020Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,06ad9635-f74b-4195-85a6-15e517644ba1,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T09:37:43.488658085Z
,,396,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T10:37:49.097665974Z,0.042,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T10:37:49.033065239Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,80ff949b-c2e3-497f-b776-5d2dd59a6b27,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T10:37:43.488451458Z
,,397,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T10:37:49.097665974Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T10:37:49.033065239Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,80ff949b-c2e3-497f-b776-5d2dd59a6b27,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T10:37:43.488451458Z
,,398,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T11:37:49.095868756Z,0.053,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T11:37:49.032930691Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,5529eca3-d500-4438-8274-a251c5e1cfb3,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T11:37:43.488452605Z
,,399,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T11:37:49.095868756Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T11:37:49.032930691Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,5529eca3-d500-4438-8274-a251c5e1cfb3,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T11:37:43.488452605Z
,,400,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T12:37:49.104607635Z,0.019,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T12:37:49.041913689Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,65e13602-e13a-4490-a9ca-cdcb4c4fd5b0,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T12:37:43.488516668Z
,,401,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T12:37:49.104607635Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T12:37:49.041913689Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,65e13602-e13a-4490-a9ca-cdcb4c4fd5b0,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T12:37:43.488516668Z
,,402,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T13:37:49.090962707Z,0.049,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T13:37:49.026608151Z,UDP,RECEIVER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,cd75b228-39b9-4ce0-baa7-c8981f254391,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T13:37:43.488490736Z
,,403,2024-03-04T22:35:49.864335928Z,2024-04-03T22:35:49.864335928Z,2024-04-03T13:37:49.090962707Z,0,jitter,UDP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T13:37:49.026608151Z,UDP,SENDER,0438cbf1-a7bd-435e-9a62-c7e2b3abfc14,UDP_BW,cd75b228-39b9-4ce0-baa7-c8981f254391,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T13:37:43.488490736Z
