#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,bandwidthUnit,destinationHost,deviceId,endTime,iperf3Protocol,iperfRole,jobUUID,metricType,metricUUID,sourceHost,startTime
,,26,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T09:29:13.23086164Z,64.9,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T09:29:13.168583993Z,TCP,RECEIVER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,77f1ba1d-f41b-4914-a36c-a06c1942c033,h5138.pi.uni-bamberg.de,2024-04-03T09:29:08.036098186Z
,,27,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T09:29:13.23086164Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T09:29:13.168583993Z,TCP,SENDER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,77f1ba1d-f41b-4914-a36c-a06c1942c033,h5138.pi.uni-bamberg.de,2024-04-03T09:29:08.036098186Z
,,28,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T10:29:13.197843376Z,64.9,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T10:29:13.153079600Z,TCP,RECEIVER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,1e24bc91-6e39-49f0-a564-93e624bc557c,h5138.pi.uni-bamberg.de,2024-04-03T10:29:08.036022189Z
,,29,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T10:29:13.197843376Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T10:29:13.153079600Z,TCP,SENDER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,1e24bc91-6e39-49f0-a564-93e624bc557c,h5138.pi.uni-bamberg.de,2024-04-03T10:29:08.036022189Z
,,30,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T11:29:13.307992715Z,64.8,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T11:29:13.266137775Z,TCP,RECEIVER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,888f752e-7ee9-4287-9949-b953a6e8f467,h5138.pi.uni-bamberg.de,2024-04-03T11:29:08.036005558Z
,,31,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T11:29:13.307992715Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T11:29:13.266137775Z,TCP,SENDER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,888f752e-7ee9-4287-9949-b953a6e8f467,h5138.pi.uni-bamberg.de,2024-04-03T11:29:08.036005558Z
,,32,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T12:29:13.195198356Z,64.9,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T12:29:13.152768523Z,TCP,RECEIVER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,dedb3956-9866-4d1d-a761-96e2acd02366,h5138.pi.uni-bamberg.de,2024-04-03T12:29:08.036027607Z
,,33,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T12:29:13.195198356Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T12:29:13.152768523Z,TCP,SENDER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,dedb3956-9866-4d1d-a761-96e2acd02366,h5138.pi.uni-bamberg.de,2024-04-03T12:29:08.036027607Z
,,34,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T13:29:13.204237991Z,64.9,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T13:29:13.159284014Z,TCP,RECEIVER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,04620a5b-5bcf-4549-9525-29a6b42c6321,h5138.pi.uni-bamberg.de,2024-04-03T13:29:08.036055443Z
,,35,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T13:29:13.204237991Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T13:29:13.159284014Z,TCP,SENDER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,04620a5b-5bcf-4549-9525-29a6b42c6321,h5138.pi.uni-bamberg.de,2024-04-03T13:29:08.036055443Z
,,36,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T14:29:13.204519296Z,64.9,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T14:29:13.160554786Z,TCP,RECEIVER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,51ef8a07-2592-46ba-b9a8-8080f196af01,h5138.pi.uni-bamberg.de,2024-04-03T14:29:08.036021886Z
,,37,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T14:29:13.204519296Z,65,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T14:29:13.160554786Z,TCP,SENDER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,51ef8a07-2592-46ba-b9a8-8080f196af01,h5138.pi.uni-bamberg.de,2024-04-03T14:29:08.036021886Z
,,38,2024-03-04T22:35:49.751365326Z,2024-04-03T22:35:49.751365326Z,2024-04-03T15:29:13.272611679Z,63.8,bitrate,TCP_BW,Mbits/s,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T15:29:13.231450818Z,TCP,RECEIVER,4b0649c9-25df-48e7-9536-e16146e8478d,TCP_BW,c5a31aba-c717-4613-b62e-5c5d2d716248,h5138.pi.uni-bamberg.de,2024-04-03T15:29:08.036129714Z
