#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,bandwidthUnit,destinationHost,deviceId,endTime,iperf3Protocol,iperfRole,jobUUID,metricType,metricUUID,sourceHost,startTime
,,200,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T02:17:44.614583324Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T02:17:44.578075044Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,67d64700-d4f3-4526-adc2-a2093bb354f0,h5137.pi.uni-bamberg.de,2024-04-17T02:17:39.566574278Z
,,201,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T02:17:44.614583324Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T02:17:44.578075044Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,67d64700-d4f3-4526-adc2-a2093bb354f0,h5137.pi.uni-bamberg.de,2024-04-17T02:17:39.566574278Z
,,202,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T03:17:44.619651447Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T03:17:44.577278264Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,21ce784b-52a2-4403-bd14-8d4cb390b047,h5137.pi.uni-bamberg.de,2024-04-17T03:17:39.566565332Z
,,203,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T03:17:44.619651447Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T03:17:44.577278264Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,21ce784b-52a2-4403-bd14-8d4cb390b047,h5137.pi.uni-bamberg.de,2024-04-17T03:17:39.566565332Z
,,204,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T04:17:44.618845842Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T04:17:44.577288847Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,a225696a-5a6d-4b91-b533-f13b26cae1e0,h5137.pi.uni-bamberg.de,2024-04-17T04:17:39.566574260Z
,,205,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T04:17:44.618845842Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T04:17:44.577288847Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,a225696a-5a6d-4b91-b533-f13b26cae1e0,h5137.pi.uni-bamberg.de,2024-04-17T04:17:39.566574260Z
,,206,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T05:17:44.617180035Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T05:17:44.577914305Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,0446f4e2-bdd2-44af-95d8-bd878b9cc776,h5137.pi.uni-bamberg.de,2024-04-17T05:17:39.566570124Z
,,207,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T05:17:44.617180035Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T05:17:44.577914305Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,0446f4e2-bdd2-44af-95d8-bd878b9cc776,h5137.pi.uni-bamberg.de,2024-04-17T05:17:39.566570124Z
,,208,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T06:17:44.618102303Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T06:17:44.577736561Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,1deeeada-b7f1-43e0-9560-a34d56d466f2,h5137.pi.uni-bamberg.de,2024-04-17T06:17:39.566583518Z
,,209,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T06:17:44.618102303Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T06:17:44.577736561Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,1deeeada-b7f1-43e0-9560-a34d56d466f2,h5137.pi.uni-bamberg.de,2024-04-17T06:17:39.566583518Z
,,210,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T07:17:44.618586529Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T07:17:44.577751431Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,30c3f848-4c91-478b-955a-ad8f4c14a928,h5137.pi.uni-bamberg.de,2024-04-17T07:17:39.566578025Z
,,211,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T07:17:44.618586529Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T07:17:44.577751431Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,30c3f848-4c91-478b-955a-ad8f4c14a928,h5137.pi.uni-bamberg.de,2024-04-17T07:17:39.566578025Z
,,212,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T08:17:44.624354769Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T08:17:44.577672753Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,77d1bdae-a289-48cf-b6f0-8ed7f8a1668b,h5137.pi.uni-bamberg.de,2024-04-17T08:17:39.566560022Z
,,213,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T08:17:44.624354769Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T08:17:44.577672753Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,77d1bdae-a289-48cf-b6f0-8ed7f8a1668b,h5137.pi.uni-bamberg.de,2024-04-17T08:17:39.566560022Z
,,214,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T09:17:44.620163996Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T09:17:44.577478604Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,16ae97ad-8acd-4f93-bf9f-bb88114edb2e,h5137.pi.uni-bamberg.de,2024-04-17T09:17:39.566607659Z
,,215,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T09:17:44.620163996Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T09:17:44.577478604Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,16ae97ad-8acd-4f93-bf9f-bb88114edb2e,h5137.pi.uni-bamberg.de,2024-04-17T09:17:39.566607659Z
,,216,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T10:17:44.614275227Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T10:17:44.576277483Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,fcef0f3d-334f-480f-a12a-722aeb7d6063,h5137.pi.uni-bamberg.de,2024-04-17T10:17:39.566575155Z
,,217,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T10:17:44.614275227Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T10:17:44.576277483Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,fcef0f3d-334f-480f-a12a-722aeb7d6063,h5137.pi.uni-bamberg.de,2024-04-17T10:17:39.566575155Z
,,218,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T11:17:44.614680514Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T11:17:44.576952249Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,9f4e9eb3-76d2-4840-81a4-c4874f7aac46,h5137.pi.uni-bamberg.de,2024-04-17T11:17:39.566596889Z
,,219,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T11:17:44.614680514Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T11:17:44.576952249Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,9f4e9eb3-76d2-4840-81a4-c4874f7aac46,h5137.pi.uni-bamberg.de,2024-04-17T11:17:39.566596889Z
,,220,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T12:17:44.639261964Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T12:17:44.577750997Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,15c77d63-1725-4983-a493-15a56c409c83,h5137.pi.uni-bamberg.de,2024-04-17T12:17:39.566581174Z
,,221,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T12:17:44.639261964Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T12:17:44.577750997Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,15c77d63-1725-4983-a493-15a56c409c83,h5137.pi.uni-bamberg.de,2024-04-17T12:17:39.566581174Z
,,222,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T13:17:44.617925622Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T13:17:44.577780116Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,94a0d957-30bf-404a-8fd0-3c898161c0c2,h5137.pi.uni-bamberg.de,2024-04-17T13:17:39.566576107Z
,,223,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T13:17:44.617925622Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T13:17:44.577780116Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,94a0d957-30bf-404a-8fd0-3c898161c0c2,h5137.pi.uni-bamberg.de,2024-04-17T13:17:39.566576107Z
,,224,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T14:17:44.617517096Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T14:17:44.577536775Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,d792645f-5f1f-4c0d-aeac-6b6f7f1faca7,h5137.pi.uni-bamberg.de,2024-04-17T14:17:39.566575517Z
,,225,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T14:17:44.617517096Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T14:17:44.577536775Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,d792645f-5f1f-4c0d-aeac-6b6f7f1faca7,h5137.pi.uni-bamberg.de,2024-04-17T14:17:39.566575517Z
,,226,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T15:17:44.619460354Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T15:17:44.577373710Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,eea658ad-6a62-44d8-b18f-bd23c491511e,h5137.pi.uni-bamberg.de,2024-04-17T15:17:39.566567361Z
,,227,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T15:17:44.619460354Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T15:17:44.577373710Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,eea658ad-6a62-44d8-b18f-bd23c491511e,h5137.pi.uni-bamberg.de,2024-04-17T15:17:39.566567361Z
,,228,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T16:17:44.618237365Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T16:17:44.577854933Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,251240d4-934f-4e45-9b81-f879a75f9b93,h5137.pi.uni-bamberg.de,2024-04-17T16:17:39.566598791Z
,,229,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T16:17:44.618237365Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T16:17:44.577854933Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,251240d4-934f-4e45-9b81-f879a75f9b93,h5137.pi.uni-bamberg.de,2024-04-17T16:17:39.566598791Z
,,230,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T17:17:44.619201614Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T17:17:44.577731573Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,c9a2e5bb-8325-4a09-a5f9-8b8351320476,h5137.pi.uni-bamberg.de,2024-04-17T17:17:39.566576937Z
,,231,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T17:17:44.619201614Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T17:17:44.577731573Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,c9a2e5bb-8325-4a09-a5f9-8b8351320476,h5137.pi.uni-bamberg.de,2024-04-17T17:17:39.566576937Z
,,232,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T18:17:44.621655952Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T18:17:44.577218417Z,TCP,RECEIVER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,55dd8547-99a5-471f-a4e8-5a50be9185ad,h5137.pi.uni-bamberg.de,2024-04-17T18:17:39.566573176Z
,,233,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-17T18:17:44.621655952Z,65,bitrate,TCP_BW,Mbits/s,h5136.pi.uni-bamberg.de,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T18:17:44.577218417Z,TCP,SENDER,50a6e281-4e50-4831-883b-4f37edd0c99f,TCP_BW,55dd8547-99a5-471f-a4e8-5a50be9185ad,h5137.pi.uni-bamberg.de,2024-04-17T18:17:39.566573176Z
,,234,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T13:23:18.304615248Z,47.8,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T13:23:18.266306504Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,acae652d-84fc-4211-b05e-cd37c4b209b3,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T13:23:13.068773940Z
,,235,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T13:23:18.304615248Z,49.1,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T13:23:18.266306504Z,TCP,SENDER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,acae652d-84fc-4211-b05e-cd37c4b209b3,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T13:23:13.068773940Z
,,236,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T14:23:18.303614529Z,64.5,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T14:23:18.264967342Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,0435918b-7a35-4a61-b930-895d198561fe,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T14:23:13.068358204Z
,,237,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T14:23:18.303614529Z,65,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T14:23:18.264967342Z,TCP,SENDER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,0435918b-7a35-4a61-b930-895d198561fe,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T14:23:13.068358204Z
,,238,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T15:23:18.324464966Z,64.7,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T15:23:18.286804906Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,073cbb52-7636-4f19-b59c-d2cf77d2e13f,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T15:23:13.068314211Z
,,239,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T15:23:18.324464966Z,65,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T15:23:18.286804906Z,TCP,SENDER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,073cbb52-7636-4f19-b59c-d2cf77d2e13f,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T15:23:13.068314211Z
,,240,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T16:23:18.317871457Z,64.7,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T16:23:18.273457167Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,22900eb7-c13c-4127-b1b0-db51a94a518a,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T16:23:13.068309303Z
,,241,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T16:23:18.317871457Z,65,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T16:23:18.273457167Z,TCP,SENDER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,22900eb7-c13c-4127-b1b0-db51a94a518a,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T16:23:13.068309303Z
,,242,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T17:23:18.288222521Z,64.5,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T17:23:18.248075407Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,2cc1c447-3c1b-4fb7-b2b2-b0cf8cc57b04,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T17:23:13.068311360Z
,,243,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T17:23:18.288222521Z,65,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T17:23:18.248075407Z,TCP,SENDER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,2cc1c447-3c1b-4fb7-b2b2-b0cf8cc57b04,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T17:23:13.068311360Z
,,244,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T18:23:18.292107221Z,64.5,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T18:23:18.249686680Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,6cc65152-99de-443b-a803-cb3713fc62e0,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T18:23:13.068296385Z
,,245,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T18:23:18.292107221Z,65,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T18:23:18.249686680Z,TCP,SENDER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,6cc65152-99de-443b-a803-cb3713fc62e0,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T18:23:13.068296385Z
,,246,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T19:23:18.313984327Z,64.7,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T19:23:18.274157552Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,dfe449c1-96bb-4dc5-ad6a-fb0296d7414d,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T19:23:13.068307403Z
,,247,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T19:23:18.313984327Z,65,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T19:23:18.274157552Z,TCP,SENDER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,dfe449c1-96bb-4dc5-ad6a-fb0296d7414d,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T19:23:13.068307403Z
,,248,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T20:23:18.312127709Z,64.7,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T20:23:18.270144114Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,c4ee828f-0793-4035-bbc7-f839a123c2a3,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T20:23:13.068587365Z
,,249,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T20:23:18.312127709Z,65,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T20:23:18.270144114Z,TCP,SENDER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,c4ee828f-0793-4035-bbc7-f839a123c2a3,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T20:23:13.068587365Z
,,250,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T21:23:18.303930785Z,64.7,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T21:23:18.268918288Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,475cce39-7c38-4055-a187-358612ad8cec,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T21:23:13.068387015Z
,,251,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T21:23:18.303930785Z,65,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T21:23:18.268918288Z,TCP,SENDER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,475cce39-7c38-4055-a187-358612ad8cec,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T21:23:13.068387015Z
,,252,2024-03-18T18:20:38.125909389Z,2024-04-17T18:20:38.125909389Z,2024-04-16T22:23:18.295788543Z,64.7,bitrate,TCP_BW,Mbits/s,h5137.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T22:23:18.257813698Z,TCP,RECEIVER,8b7fc8a3-8790-4638-b07f-7dbebe0c6cf1,TCP_BW,a70fbc86-f71b-4b71-8d90-5b7738fe945a,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T22:23:13.068315474Z
