#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,bandwidthUnit,destinationHost,deviceId,endTime,iperf3Protocol,iperfRole,jobUUID,metricType,metricUUID,sourceHost,startTime
,,663,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T01:27:45.550038013Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T01:27:45.507428650Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,5863a5cf-2946-41c7-8a91-a36f03091525,h5137.pi.uni-bamberg.de,2024-04-17T01:27:39.466304682Z
,,664,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T02:27:45.57891381Z,62.8,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T02:27:45.532202355Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,ee46e17c-bc63-4bbc-b6f0-62d8da999fc4,h5137.pi.uni-bamberg.de,2024-04-17T02:27:39.466356376Z
,,665,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T02:27:45.57891381Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T02:27:45.532202355Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,ee46e17c-bc63-4bbc-b6f0-62d8da999fc4,h5137.pi.uni-bamberg.de,2024-04-17T02:27:39.466356376Z
,,666,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T03:27:45.588200716Z,62.8,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T03:27:45.536132282Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,b8ccf4b7-95df-41c9-99c5-c9c187d8486c,h5137.pi.uni-bamberg.de,2024-04-17T03:27:39.466324327Z
,,667,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T03:27:45.588200716Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T03:27:45.536132282Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,b8ccf4b7-95df-41c9-99c5-c9c187d8486c,h5137.pi.uni-bamberg.de,2024-04-17T03:27:39.466324327Z
,,668,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T04:27:45.592926635Z,62.8,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T04:27:45.549546762Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,c42631a7-bd3e-4f60-9d5b-90bc3e8a8c70,h5137.pi.uni-bamberg.de,2024-04-17T04:27:39.466452632Z
,,669,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T04:27:45.592926635Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T04:27:45.549546762Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,c42631a7-bd3e-4f60-9d5b-90bc3e8a8c70,h5137.pi.uni-bamberg.de,2024-04-17T04:27:39.466452632Z
,,670,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T05:27:45.54147892Z,62.7,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T05:27:45.501856231Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,8d9bc40f-5f09-41b1-879a-6fe57010f250,h5137.pi.uni-bamberg.de,2024-04-17T05:27:39.466337926Z
,,671,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T05:27:45.54147892Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T05:27:45.501856231Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,8d9bc40f-5f09-41b1-879a-6fe57010f250,h5137.pi.uni-bamberg.de,2024-04-17T05:27:39.466337926Z
,,672,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T06:27:45.527571477Z,62.8,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T06:27:45.487271064Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,415e31b7-b78e-4c67-b8ac-69cf2b196e7a,h5137.pi.uni-bamberg.de,2024-04-17T06:27:39.466412078Z
,,673,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T06:27:45.527571477Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T06:27:45.487271064Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,415e31b7-b78e-4c67-b8ac-69cf2b196e7a,h5137.pi.uni-bamberg.de,2024-04-17T06:27:39.466412078Z
,,674,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T07:27:45.553937251Z,62.5,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T07:27:45.514067050Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,1c9e4c46-fa55-4c12-ae04-4bacc61733af,h5137.pi.uni-bamberg.de,2024-04-17T07:27:39.466385666Z
,,675,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T07:27:45.553937251Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T07:27:45.514067050Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,1c9e4c46-fa55-4c12-ae04-4bacc61733af,h5137.pi.uni-bamberg.de,2024-04-17T07:27:39.466385666Z
,,676,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T08:27:45.601612894Z,62.8,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T08:27:45.537518485Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,2570e20e-fff3-4819-b8f8-32daedb82ec3,h5137.pi.uni-bamberg.de,2024-04-17T08:27:39.466378641Z
,,677,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T08:27:45.601612894Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T08:27:45.537518485Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,2570e20e-fff3-4819-b8f8-32daedb82ec3,h5137.pi.uni-bamberg.de,2024-04-17T08:27:39.466378641Z
,,678,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T09:27:45.616004305Z,62.8,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T09:27:45.573114037Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,7c5faae9-20c2-42c1-852e-36abb66fdd1d,h5137.pi.uni-bamberg.de,2024-04-17T09:27:39.466342985Z
,,679,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T09:27:45.616004305Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T09:27:45.573114037Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,7c5faae9-20c2-42c1-852e-36abb66fdd1d,h5137.pi.uni-bamberg.de,2024-04-17T09:27:39.466342985Z
,,680,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T10:27:45.604983257Z,62.7,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T10:27:45.565394606Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,d40e8523-8b87-4d4e-adb7-72d44127606d,h5137.pi.uni-bamberg.de,2024-04-17T10:27:39.466399976Z
,,681,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T10:27:45.604983257Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T10:27:45.565394606Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,d40e8523-8b87-4d4e-adb7-72d44127606d,h5137.pi.uni-bamberg.de,2024-04-17T10:27:39.466399976Z
,,682,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T11:27:45.536626543Z,62.7,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T11:27:45.498491708Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,be834d34-11c2-4846-ba0f-0ca1106ed0e0,h5137.pi.uni-bamberg.de,2024-04-17T11:27:39.466391964Z
,,683,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T11:27:45.536626543Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T11:27:45.498491708Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,be834d34-11c2-4846-ba0f-0ca1106ed0e0,h5137.pi.uni-bamberg.de,2024-04-17T11:27:39.466391964Z
,,684,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T12:27:45.543008514Z,62.7,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T12:27:45.500236499Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,17d12a4a-4f8b-46fe-9479-415a950e5818,h5137.pi.uni-bamberg.de,2024-04-17T12:27:39.466311985Z
,,685,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T12:27:45.543008514Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T12:27:45.500236499Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,17d12a4a-4f8b-46fe-9479-415a950e5818,h5137.pi.uni-bamberg.de,2024-04-17T12:27:39.466311985Z
,,686,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T13:27:45.602927037Z,62.7,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T13:27:45.543747558Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,ee8cb75e-c429-44fc-b24a-2debf99be8f4,h5137.pi.uni-bamberg.de,2024-04-17T13:27:39.466427199Z
,,687,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T13:27:45.602927037Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T13:27:45.543747558Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,ee8cb75e-c429-44fc-b24a-2debf99be8f4,h5137.pi.uni-bamberg.de,2024-04-17T13:27:39.466427199Z
,,688,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T14:27:45.631500111Z,62.6,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T14:27:45.590896961Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,80f397cc-7f39-43a3-8b21-2cc964980dbd,h5137.pi.uni-bamberg.de,2024-04-17T14:27:39.466381500Z
,,689,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T14:27:45.631500111Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T14:27:45.590896961Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,80f397cc-7f39-43a3-8b21-2cc964980dbd,h5137.pi.uni-bamberg.de,2024-04-17T14:27:39.466381500Z
,,690,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T15:27:45.618982449Z,62.8,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T15:27:45.568091938Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,1d7af014-039d-48af-a1ef-150ec49c5f79,h5137.pi.uni-bamberg.de,2024-04-17T15:27:39.466340856Z
,,691,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T15:27:45.618982449Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T15:27:45.568091938Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,1d7af014-039d-48af-a1ef-150ec49c5f79,h5137.pi.uni-bamberg.de,2024-04-17T15:27:39.466340856Z
,,692,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T16:27:45.601653274Z,62.8,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T16:27:45.527200323Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,489ceac7-e820-4103-83d0-a1beea9e5639,h5137.pi.uni-bamberg.de,2024-04-17T16:27:39.466279353Z
,,693,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T16:27:45.601653274Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T16:27:45.527200323Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,489ceac7-e820-4103-83d0-a1beea9e5639,h5137.pi.uni-bamberg.de,2024-04-17T16:27:39.466279353Z
,,694,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T17:27:45.609706732Z,62.8,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T17:27:45.515647049Z,UDP,RECEIVER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,71cd07b3-82d1-4b72-9584-880dad0a6e22,h5137.pi.uni-bamberg.de,2024-04-17T17:27:39.466408516Z
,,695,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T17:27:45.609706732Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T17:27:45.515647049Z,UDP,SENDER,f02eec14-ff24-43bb-8709-70b0ed49f035,UDP_BW,71cd07b3-82d1-4b72-9584-880dad0a6e22,h5137.pi.uni-bamberg.de,2024-04-17T17:27:39.466408516Z
,,696,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T13:27:14.312792206Z,64.7,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T13:27:14.266144251Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,8c20856a-6731-4230-903a-8111b62fbb66,h5136.pi.uni-bamberg.de,2024-04-16T13:27:09.087093146Z
,,697,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T13:27:14.312792206Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T13:27:14.266144251Z,UDP,SENDER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,8c20856a-6731-4230-903a-8111b62fbb66,h5136.pi.uni-bamberg.de,2024-04-16T13:27:09.087093146Z
,,698,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T14:27:14.310095746Z,64.6,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T14:27:14.263758935Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,ce9171c7-f4b6-4736-9b52-ce8a04d32f5a,h5136.pi.uni-bamberg.de,2024-04-16T14:27:09.087021986Z
,,699,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T14:27:14.310095746Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T14:27:14.263758935Z,UDP,SENDER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,ce9171c7-f4b6-4736-9b52-ce8a04d32f5a,h5136.pi.uni-bamberg.de,2024-04-16T14:27:09.087021986Z
,,700,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T15:27:14.363167679Z,64.5,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T15:27:14.319506827Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,e6819a77-ac79-4e24-9126-b026932d940f,h5136.pi.uni-bamberg.de,2024-04-16T15:27:09.086962857Z
,,701,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T15:27:14.363167679Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T15:27:14.319506827Z,UDP,SENDER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,e6819a77-ac79-4e24-9126-b026932d940f,h5136.pi.uni-bamberg.de,2024-04-16T15:27:09.086962857Z
,,702,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T16:27:14.297859717Z,64.5,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T16:27:14.249261357Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,116ccdc7-478f-4bf2-9fc7-4a9ca1edd0ec,h5136.pi.uni-bamberg.de,2024-04-16T16:27:09.087031378Z
,,703,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T16:27:14.297859717Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T16:27:14.249261357Z,UDP,SENDER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,116ccdc7-478f-4bf2-9fc7-4a9ca1edd0ec,h5136.pi.uni-bamberg.de,2024-04-16T16:27:09.087031378Z
,,704,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T17:27:14.295955609Z,64.7,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T17:27:14.251814291Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,6561c839-8a77-4d8b-9469-35f014a025ef,h5136.pi.uni-bamberg.de,2024-04-16T17:27:09.087064791Z
,,705,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T17:27:14.295955609Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T17:27:14.251814291Z,UDP,SENDER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,6561c839-8a77-4d8b-9469-35f014a025ef,h5136.pi.uni-bamberg.de,2024-04-16T17:27:09.087064791Z
,,706,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T18:27:14.306175762Z,64.2,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T18:27:14.261711566Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,efa15543-3859-4938-8500-efeb56be24ae,h5136.pi.uni-bamberg.de,2024-04-16T18:27:09.087203798Z
,,707,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T18:27:14.306175762Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T18:27:14.261711566Z,UDP,SENDER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,efa15543-3859-4938-8500-efeb56be24ae,h5136.pi.uni-bamberg.de,2024-04-16T18:27:09.087203798Z
,,708,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T19:27:14.27911731Z,64.7,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T19:27:14.235647358Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,dc88464f-30c1-4def-8d88-66da4bcc74fa,h5136.pi.uni-bamberg.de,2024-04-16T19:27:09.087095664Z
,,709,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T19:27:14.27911731Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T19:27:14.235647358Z,UDP,SENDER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,dc88464f-30c1-4def-8d88-66da4bcc74fa,h5136.pi.uni-bamberg.de,2024-04-16T19:27:09.087095664Z
,,710,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T20:27:14.350758725Z,64.7,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T20:27:14.304260961Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,cbe74c0c-dbf5-47f5-b6bb-56abee1f75de,h5136.pi.uni-bamberg.de,2024-04-16T20:27:09.087008264Z
,,711,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T20:27:14.350758725Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T20:27:14.304260961Z,UDP,SENDER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,cbe74c0c-dbf5-47f5-b6bb-56abee1f75de,h5136.pi.uni-bamberg.de,2024-04-16T20:27:09.087008264Z
,,712,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T21:27:14.338062873Z,64.5,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T21:27:14.296394214Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,b9c8ded6-bc27-4ef0-8107-9ea714c86f64,h5136.pi.uni-bamberg.de,2024-04-16T21:27:09.087085115Z
,,713,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T21:27:14.338062873Z,65,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T21:27:14.296394214Z,UDP,SENDER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,b9c8ded6-bc27-4ef0-8107-9ea714c86f64,h5136.pi.uni-bamberg.de,2024-04-16T21:27:09.087085115Z
,,714,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T22:27:14.301684015Z,64.6,bitrate,UDP_BW,Mbits/s,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T22:27:14.259794962Z,UDP,RECEIVER,3abeaaec-0024-4ca6-bd91-e83aff8c1730,UDP_BW,dc996653-2ff9-47c2-9de7-514f9a3ad1b1,h5136.pi.uni-bamberg.de,2024-04-16T22:27:09.087132656Z
